ts_ns,pid,latency_ns
163084002299,0,0
163084351119,959,155752
163084378943,0,0
163084547755,959,4550
163084564604,0,0
163084732444,959,4530
163084749253,0,0
163084916632,959,4501
163084933421,0,0
163085300683,959,182574
163085322253,0,0
163085491266,959,4531
163085508085,0,0
163085678490,959,4490
163085695289,0,0
163085863460,959,4491
163085880279,0,0
163086273572,959,210990
163086300013,0,0
163086482727,959,4550
163086500007,0,0
163086667516,959,4470
163086684305,0,0
163086852857,959,4531
163086869635,0,0
163087037335,959,4451
163087054084,0,0
163087389853,959,149176
163087411564,0,0
163087583302,959,4520
163087600161,0,0
163087861578,959,6184
163087883549,0,0
163088263762,959,155291
163088291536,0,0
163088460699,959,4520
163088477568,0,0
163088644686,959,4530
163088661635,0,0
163088829084,959,4500
163088845873,0,0
163089028217,959,5744
163089047752,0,0
163089729169,959,223289
163089791323,0,0
163090502088,959,243804
163090548345,0,0
163090728955,959,4701
163090746776,0,0
163090917613,959,4521
163090934522,0,0
163091306084,959,181361
163091340805,0,0
163091515380,959,4590
163091532871,0,0
163091702545,959,4581
163091720406,0,0
163091925111,959,4690
163091943244,0,0
163092115914,959,4530
163092132673,0,0
163092509849,959,161916
163092537002,0,0
163092704852,959,4481
163092721681,0,0
163092902771,959,4520
163092919710,0,0
163093265313,959,161345
163093287003,0,0
163093457599,959,4470
163093475140,0,0
163093645265,959,4491
163093661983,0,0
163093829853,959,4500
163093847053,0,0
163094016837,959,4550
163094033666,0,0
163094421336,959,199663
163094449993,0,0
163094645156,959,4591
163094662225,0,0
163094830496,959,4520
163094847335,0,0
163095016498,959,4541
163095033387,0,0
163095406623,959,167017
163095434007,0,0
163095607450,959,4491
163095626644,0,0
163095811985,959,4631
163095829315,0,0
163095999841,959,4581
163096016720,0,0
163096355045,959,151572
163096377527,0,0
163096549998,959,4501
163096566817,0,0
163096830208,959,5492
163096851057,0,0
163097245142,959,160242
163097281235,0,0
163097545078,959,6305
163097599123,0,0
163097818703,959,5302
163097839872,0,0
163098013094,959,4500
163098030775,0,0
163098543290,959,321120
163098591021,0,0
163098925838,959,8730
163098958093,0,0
163099547010,959,220271
163099569683,0,0
163099756336,959,4751
163099773576,0,0
163099942228,959,4571
163099959127,0,0
163100323002,29,29439
163100332123,959,165314
163100349563,0,0
163100549237,959,5503
163100571378,0,0
163100831552,959,7207
163100855648,0,0
163101031577,959,4812
163101048947,0,0
163101444275,959,163771
163101476670,0,0
163101767104,959,5302
163101788484,0,0
163101971809,959,5783
163101994251,0,0
163102483417,959,215120
163102521255,0,0
163102700862,959,4521
163102718092,0,0
163102925874,959,6265
163102948075,0,0
163103370757,959,172040
163103402731,0,0
163103575081,959,4561
163103591990,0,0
163103762646,959,5372
163103784648,0,0
163104007946,959,4731
163104025968,0,0
163104630180,959,166155
163104677771,0,0
163104854190,959,4520
163104871160,0,0
163105039821,959,4530
163105056570,0,0
163105443784,959,197814
163105462267,0,0
163105632773,959,4541
163105649732,0,0
163105821591,959,4530
163105838290,0,0
163106010400,959,5904
163106030256,0,0
163106417455,959,178044
163106458710,0,0
163106632343,959,4741
163106651127,0,0
163106824509,959,4600
163106841509,0,0
163107012315,959,4670
163107029896,0,0
163107553051,959,213356
163107603307,0,0
163107783025,959,4721
163107800585,0,0
163107968916,959,4540
163107985775,0,0
163108334575,959,157486
163108355423,0,0
163108558365,959,5172
163108578441,0,0
163108795836,959,5132
163108815592,0,0
163109361810,959,218347
163109411665,0,0
163109633200,959,5162
163109653326,0,0
163109875322,959,5162
163109894807,0,0
163110263353,959,171559
163110292771,0,0
163110476437,959,4580
163110493928,0,0
163110662479,959,4510
163110679789,0,0
163110879523,959,4631
163110896763,0,0
163111400708,959,293216
163111454042,0,0
163111641286,959,4861
163111675345,0,0
163111846262,959,4530
163111883419,0,0
163112232719,959,157826
163112258660,0,0
163112427552,959,4511
163112444331,0,0
163112614325,959,4530
163112631064,0,0
163112806020,959,5061
163112851446,0,0
163113023786,959,4561
163113040605,0,0
163113391670,959,159791
163113419114,0,0
163113589128,959,4530
163113605907,0,0
163113774509,959,4541
163113791338,0,0
163113988185,959,4551
163114005715,0,0
163114350315,959,154529
163114375203,0,0
163114543233,959,4500
163114559992,0,0
163114729295,959,4520
163114746084,0,0
163114920248,959,5432
163114941468,0,0
163115311306,959,153737
163115336505,0,0
163115506229,959,4561
163115522877,0,0
163115691699,959,4520
163115708458,0,0
163115899321,959,27494
163115920270,0,0
163116273510,959,161916
163116303900,0,0
163116545571,959,4711
163116563042,0,0
163116731864,959,4571
163116749174,0,0
163116918968,959,5432
163116938002,0,0
163117328038,959,196617
163117356173,0,0
163117525867,959,4540
163117542686,0,0
163117710375,959,4520
163117727104,0,0
163117911202,959,4491
163117927981,0,0
163118479135,959,311187
163118542502,0,0
163118800120,959,6535
163118825148,0,0
163119316439,959,200135
163119354016,0,0
163119571521,959,5212
163119591177,0,0
163119801274,959,5312
163119820870,0,0
163120305234,959,190813
163120336988,0,0
163120550253,959,5513
163120570239,0,0
163120784216,959,5192
163120803852,0,0
163121053672,959,6816
163121078459,0,0
163121546787,959,198511
163121587691,0,0
163121798000,959,5263
163121818187,0,0
163122280379,959,195163
163122306610,0,0
163122533487,959,5443
163122555819,0,0
163122770908,959,8079
163122791817,0,0
163122988834,959,5262
163123009071,0,0
163123378088,959,158969
163123407757,0,0
163123589418,959,4681
163123606588,0,0
163123780973,959,4591
163123797872,0,0
163124174146,959,159811
163124206631,0,0
163124378209,959,4520
163124395299,0,0
163124566306,959,4540
163124583225,0,0
163124750995,959,4561
163124767774,0,0
163124960271,959,4842
163124978543,0,0
163125335722,959,165273
163125372848,0,0
163125755156,959,9312
163125798627,0,0
163126014348,959,5072
163126032830,0,0
163126466517,959,189219
163126502721,0,0
163126685856,959,4801
163126703808,0,0
163126887815,959,6856
163126916141,0,0
163127325371,959,168842
163127372651,0,0
163127558502,959,5312
163127583049,0,0
163127759900,959,4841
163127777881,0,0
163127952778,959,4701
163127970078,0,0
163128370447,959,176199
163128426417,0,0
163128613351,959,5312
163128633177,0,0
163128810559,959,4651
163128828079,0,0
163129003186,959,4561
163129020105,0,0
163129382857,959,156383
163129408557,0,0
163129660783,959,5493
163129679716,0,0
163129850744,959,4591
163129867512,0,0
163130035362,959,4500
163130052151,0,0
163130394716,959,153255
163130421729,0,0
163130600274,959,4561
163130617153,0,0
163130796429,959,4541
163130813509,0,0
163130981288,959,4561
163130997997,0,0
163131343850,959,158448
163131366182,0,0
163131548826,959,4521
163131565584,0,0
163131735970,959,4551
163131759545,0,0
163131926653,959,4531
163131943381,0,0
163132274260,959,147102
163132295840,0,0
163132471427,959,4500
163132488196,0,0
163132657970,959,4771
163132675150,0,0
163132894429,959,6435
163132920911,0,0
163133305333,959,183255
163133339693,0,0
163133537813,959,5232
163133556847,0,0
163133728736,959,4701
163133745826,0,0
163133914136,959,4520
163133930885,0,0
163134278031,959,160182
163134311569,0,0
163134488380,959,4581
163134505539,0,0
163134673138,959,4500
163134689907,0,0
163134858549,959,4561
163134875408,0,0
163135046866,959,4460
163135063745,0,0
163135232938,959,4500
163135249687,0,0
163135658195,959,169624
163135695171,0,0
163135874006,959,4841
163135891737,0,0
163136255833,959,154920
163136276972,0,0
163136449973,959,4570
163136466782,0,0
163136635584,959,4520
163136652343,0,0
163136821446,959,4571
163136838876,0,0
163137007949,959,4521
163137024748,0,0
163137404108,959,188317
163137432534,0,0
163137609114,959,4701
163137627387,0,0
163137796800,959,4521
163137817849,0,0
163137994579,959,4611
163138011488,0,0
163138370321,959,163138
163138406976,0,0
163138583366,959,7177
163138606470,0,0
163138799127,959,7157
163138851178,0,0
163139045960,959,6215
163139071078,0,0
163139449787,959,180008
163139488387,0,0
163139669718,959,6395
163139694154,0,0
163139903761,959,10364
163139948024,0,0
163140344224,959,169293
163140397267,0,0
163140582597,959,5974
163140609600,0,0
163140784255,959,5402
163140805244,0,0
163141004587,959,9643
163141032993,0,0
163141437482,959,175157
163141487959,0,0
163141670312,959,5082
163141692864,0,0
163141884038,959,5092
163141904706,0,0
163142260723,959,163620
163142289018,0,0
163142461208,959,4901
163142479280,0,0
163142648002,959,4611
163142664951,0,0
163142895115,959,6104
163142914150,0,0
163143269976,959,163169
163143308635,0,0
163143513501,959,4922
163143534259,0,0
163143702941,959,4451
163143719860,0,0
163143907656,959,4611
163143925177,0,0
163144268724,959,157425
163144294835,0,0
163144464890,959,4511
163144481679,0,0
163144649528,959,4500
163144666247,0,0
163144844872,959,4541
163144861721,0,0
163145036867,959,4510
163145053817,0,0
163145409372,959,165274
163145431293,0,0
163145602039,959,4520
163145618888,0,0
163145807015,959,7547
163145823804,0,0
163146001436,959,4520
163146019919,0,0
163146361913,959,148625
163146383513,0,0
163146552215,959,4460
163146569044,0,0
163146745083,959,4481
163146761872,0,0
163146943684,959,5132
163146962688,0,0
163147319436,959,163950
163147353916,0,0
163147545200,959,4931
163147564285,0,0
163147752512,959,4571
163147772869,0,0
163147942312,959,4500
163147959111,0,0
163148303050,959,153988
163148326564,0,0
163148494624,959,4520
163148511453,0,0
163148678962,959,4510
163148695761,0,0
163148863621,959,4561
163148880450,0,0
163149220700,959,157315
163149246560,0,0
163149430697,959,4540
163149447516,0,0
163149620348,959,4501
163149637026,0,0
163149805878,959,4480
163149822567,0,0
163149989956,959,4501
163150006684,0,0
163150360396,959,169554
163150387729,0,0
163150556611,959,4540
163150573961,0,0
163150740077,959,4551
163150756876,0,0
163150925046,959,4510
163150941906,0,0
163151280421,959,155200
163151301981,0,0
163151487642,959,4640
163151504411,0,0
163151675719,959,4540
163151692498,0,0
163151860498,959,4541
163151877307,0,0
163152043683,959,4530
163152060412,0,0
163152428537,959,161716
163152452923,0,0
163152620953,959,4540
163152637853,0,0
163152804970,959,4520
163152821810,0,0
163152990381,959,4460
163153007170,0,0
163153350768,959,149868
163153378552,0,0
163153567010,959,4822
163153584610,0,0
163153767655,959,5222
163153785497,0,0
163153994261,959,6665
163154022617,0,0
163154882564,959,425107
163154987497,0,0
163155962801,959,445093
163156047989,0,0
163156663538,48,39592
163156690330,55,8008
163158340461,959,1890188
163158449354,55,0
163158889255,959,26201
163158987242,55,0
163159579467,959,242403
163159697180,55,0
163160003441,959,16378
163160092939,55,0
163160686327,959,252406
163160792774,55,0
163161479187,959,286786
163161603947,55,0
163161913535,959,13010
163161969285,55,0
163162473776,959,251724
163162579882,55,0
163162870768,959,10795
163162917015,55,0
163163432411,959,220993
163163481024,55,0
163163722314,959,5542
163163745187,55,0
163163923241,959,4952
163163944270,55,0
163164345702,959,199955
163164398003,55,0
163164596464,959,5954
163164628719,55,0
163164875211,959,7237
163164909240,55,0
163165373758,959,209727
163165445184,55,0
163165778708,959,37126
163165802614,0,0
163166159412,959,159781
163166186585,0,0
163166401574,959,7116
163166430221,0,0
163166675711,959,7738
163166708086,0,0
163166955229,959,9492
163166985540,0,0
163167390871,959,169233
163167424429,0,0
163167603574,959,4761
163167624924,0,0
163167805654,959,4621
163167822864,0,0
163168177818,959,163841
163168212428,0,0
163168419468,959,6825
163168449368,0,0
163168670822,959,6515
163168698346,0,0
163168877241,959,5693
163168896827,0,0
163169264360,959,165845
163169305014,0,0
163169482546,959,5041
163169500869,0,0
163169687011,959,4761
163169705263,0,0
163169888529,959,4821
163169906491,0,0
163170322677,959,173593
163170370398,0,0
163170560749,959,7998
163170582590,0,0
163170790042,959,7528
163170818658,0,0
163171389894,959,252747
163171466933,0,0
163171689389,959,6735
163171723759,0,0
163171961862,959,11286
163172037498,0,0
163172568881,959,199172
163172641550,0,0
163172901573,959,12017
163172973771,0,0
163173542120,959,232980
163173616563,0,0
163173838799,959,8028
163173880356,0,0
163174440175,959,251975
163174552536,0,0
163174787451,959,7307
163174819215,0,0
163175175232,959,160914
163175201713,0,0
163175378734,959,4721
163175395733,0,0
163175569196,959,4881
163175591428,0,0
163175767296,959,4671
163175803510,0,0
163176161892,959,162096
163176192774,0,0
163176362768,959,4470
163176379507,0,0
163176552359,959,4521
163176572505,0,0
163176755099,959,4811
163176774374,0,0
163176952076,959,4600
163176969126,0,0
163177317465,959,156353
163177343335,0,0
163177512447,959,4480
163177529266,0,0
163177710848,959,5643
163177729541,0,0
163177911684,959,4530
163177928513,0,0
163178268903,959,151010
163178292278,0,0
163178462332,959,4490
163178479041,0,0
163178647693,959,4491
163178664462,0,0
163178840320,959,4490
163178857169,0,0
163179192016,959,149026
163179213647,0,0
163179384203,959,4471
163179400881,0,0
163179571527,959,4450
163179588266,0,0
163179760065,959,4470
163179776804,0,0
163179958857,959,4521
163179975676,0,0
163180314993,959,153757
163180341365,0,0
163180519578,959,4550
163180536528,0,0
163180704307,959,4500
163180721056,0,0
163180888695,959,4520
163180905875,0,0
163181269499,959,148966
163181292482,0,0
163181472921,959,6655
163181489790,0,0
163181657620,959,4490
163181674359,0,0
163181854627,959,4510
163181871326,0,0
163182042624,959,4541
163182059523,0,0
163182397357,959,153576
163182419078,0,0
163182586737,959,4511
163182603436,0,0
163182770925,959,4501
163182787693,0,0
163182957097,959,4571
163182974126,0,0
163183322525,959,156744
163183355512,0,0
163183535750,959,4520
163183552800,0,0
163183735885,959,4531
163183752774,0,0
163183940520,959,4661
163183957830,0,0
163184299252,959,153115
163184323018,0,0
163184498685,959,4450
163184515314,0,0
163184685639,959,4520
163184705205,0,0
163184875059,959,4490
163184891838,0,0
163185223759,959,148966
163185245459,0,0
163185414572,959,4501
163185431401,0,0
163185598930,959,4481
163185615689,0,0
163185785012,959,4481
163185801861,0,0
163185977168,959,4461
163185993876,0,0
163186327431,959,148605
163186349231,0,0
163186517602,959,4520
163186534461,0,0
163186705077,959,5422
163186721756,0,0
163186890388,959,4491
163186907147,0,0
163187236501,959,146630
163187258623,0,0
163187429309,959,4581
163187448313,0,0
163187622708,959,4842
163187643977,0,0
163187816718,959,4971
163187836013,0,0
163188024440,959,5292
163188047584,0,0
163188416591,959,167509
163188477151,0,0
163188719835,959,7638
163188761331,0,0
163188947192,959,5332
163188969113,0,0
163189337930,959,170516
163189383275,0,0
163189563042,959,4901
163189582628,0,0
163189780477,959,6886
163189800183,0,0
163189996328,959,6014
163190020394,0,0
163190515293,959,212915
163190591600,0,0
163190801427,959,6956
163190836278,0,0
163191017819,959,5954
163191042637,0,0
163191456337,959,175487
163191538438,0,0
163191742742,959,6525
163191771238,0,0
163191953852,959,4520
163191970802,0,0
163192319842,959,159300
163192345251,0,0
163192514383,959,4550
163192531172,0,0
163192710860,959,4531
163192727889,0,0
163192903868,959,4491
163192920637,0,0
163193255354,959,151121
163193278227,0,0
163193447239,959,4520
163193464018,0,0
163193632279,959,4501
163193649118,0,0
163193819513,959,4470
163193836352,0,0
163194011308,959,4520
163194028158,0,0
163194363897,959,148795
163194385597,0,0
163194553547,959,4500
163194570386,0,0
163194738517,959,4511
163194755336,0,0
163194925741,959,4480
163194942500,0,0
163195273609,959,147192
163195295219,0,0
163195468110,959,4480
163195484839,0,0
163195652789,959,4551
163195669538,0,0
163195844805,959,4481
163195861534,0,0
163196035407,959,4500
163196052276,0,0
163196388978,959,151652
163196410568,0,0
163196578338,959,4501
163196595097,0,0
163196767056,959,4531
163196783965,0,0
163196951003,959,4481
